 			recordClassName	targetType	name	displayName	shortDisplayName	description	geneOrTranscript	displayOrder	scope	scope	scope
TranscriptRecordClasses.TranscriptRecordClass.has_missing_transcripts	http://edamontology.org/topic_0219	Curation and Annotation	TranscriptRecordClasses.TranscriptRecordClass	attribute	has_missing_transcripts				transcript				
TranscriptRecordClasses.TranscriptRecordClass.transcript_sequence	http://edamontology.org/data_2977	Nucleic Acid Sequence	TranscriptRecordClasses.TranscriptRecordClass	attribute	transcript_sequence				transcript			download	
TranscriptRecordClasses.TranscriptRecordClass.protein_sequence	http://edamontology.org/data_2976	Protein Sequence	TranscriptRecordClasses.TranscriptRecordClass	attribute	protein_sequence				transcript				download
TranscriptRecordClasses.TranscriptRecordClass.prot_seq_warn	http://edamontology.org/data_2976	Protein Sequence	TranscriptRecordClasses.TranscriptRecordClass	attribute	prot_seq_warn				transcript				
TranscriptRecordClasses.TranscriptRecordClass.cds	http://edamontology.org/data_2977	Nucleic Acid Sequence	TranscriptRecordClasses.TranscriptRecordClass	attribute	cds				transcript				download
DynSpanRecordClasses.DynSpanRecordClass.Genes	http://edamontology.org/topic_0114	Gene Structure	DynSpanRecordClasses.DynSpanRecordClass	table	Genes						results	record	download
DynSpanRecordClasses.DynSpanRecordClass.ORFs	CodingPotentialCategory	CodingPotentialCategory	DynSpanRecordClasses.DynSpanRecordClass	table	ORFs								download
DynSpanRecordClasses.DynSpanRecordClass.SNPs	http://edamontology.org/topic_2885	DNA Polymorphism	DynSpanRecordClasses.DynSpanRecordClass	table	SNPs								download
DynSpanRecordClasses.DynSpanRecordClass.ESTs	http://edamontology.org/topic_3308	Transcriptomics	DynSpanRecordClasses.DynSpanRecordClass	table	ESTs								download
DynSpanRecordClasses.DynSpanRecordClass.primary_key	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	DynSpanRecordClasses.DynSpanRecordClass	attribute	primary_key						results	record-internal	
DynSpanRecordClasses.DynSpanRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	DynSpanRecordClasses.DynSpanRecordClass	attribute	record_overview						record-internal		
DynSpanRecordClasses.DynSpanRecordClass.overview	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	DynSpanRecordClasses.DynSpanRecordClass	attribute	overview								
DynSpanRecordClasses.DynSpanRecordClass.otherInfo	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	DynSpanRecordClasses.DynSpanRecordClass	attribute	otherInfo						results	record	download
DynSpanRecordClasses.DynSpanRecordClass.seq_source_id	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	DynSpanRecordClasses.DynSpanRecordClass	attribute	seq_source_id						results	record-internal	download
DynSpanRecordClasses.DynSpanRecordClass.start_min	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	DynSpanRecordClasses.DynSpanRecordClass	attribute	start_min						results	record-internal	download
DynSpanRecordClasses.DynSpanRecordClass.end_max	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	DynSpanRecordClasses.DynSpanRecordClass	attribute	end_max						results	record-internal	download
DynSpanRecordClasses.DynSpanRecordClass.strand	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	DynSpanRecordClasses.DynSpanRecordClass	attribute	strand						results	record-internal	download
DynSpanRecordClasses.DynSpanRecordClass.length	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	DynSpanRecordClasses.DynSpanRecordClass	attribute	length						results	record-internal	
DynSpanRecordClasses.DynSpanRecordClass.spanGbrowseImageUrl	http://edamontology.org/topic_0160	Sequence sites, features and motifs	DynSpanRecordClasses.DynSpanRecordClass	attribute	spanGbrowseImageUrl							record	
DynSpanRecordClasses.DynSpanRecordClass.jbrowseUrl	http://edamontology.org/topic_0160	Sequence sites, features and motifs	DynSpanRecordClasses.DynSpanRecordClass	attribute	jbrowseUrl							record-internal	
DynSpanRecordClasses.DynSpanRecordClass.organism	http://edamontology.org/topic_0637	Taxonomy	DynSpanRecordClasses.DynSpanRecordClass	attribute	organism						results	record-internal	download
DynSpanRecordClasses.DynSpanRecordClass.location_text	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	DynSpanRecordClasses.DynSpanRecordClass	attribute	location_text						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.SequencePieces	http://edamontology.org/topic_0196	Sequence Assembly	SequenceRecordClasses.SequenceRecordClass	table	SequencePieces						results	record	download
SequenceRecordClasses.SequenceRecordClass.Aliases	http://edamontology.org/topic_3345	Data identity and mapping	SequenceRecordClasses.SequenceRecordClass	table	Aliases						results	record	download
SequenceRecordClasses.SequenceRecordClass.Centromere	http://edamontology.org/topic_0160	Sequence sites, features and motifs	SequenceRecordClasses.SequenceRecordClass	table	Centromere					3	results	record	download
SequenceRecordClasses.SequenceRecordClass.SequenceComments	http://edamontology.org/topic_0219	Curation and Annotation	SequenceRecordClasses.SequenceRecordClass	table	SequenceComments						results	record	download
SequenceRecordClasses.SequenceRecordClass.Repeats	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	SequenceRecordClasses.SequenceRecordClass	table	Repeats						results		download
SequenceRecordClasses.SequenceRecordClass.TandemRepeats	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	SequenceRecordClasses.SequenceRecordClass	table	TandemRepeats						results		download
SequenceRecordClasses.SequenceRecordClass.LowComplexity	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	SequenceRecordClasses.SequenceRecordClass	table	LowComplexity						results		download
SequenceRecordClasses.SequenceRecordClass.MercatorTable	http://edamontology.org/topic_0159	Sequence Comparison	SequenceRecordClasses.SequenceRecordClass	table	MercatorTable						results	record-internal	
SequenceRecordClasses.SequenceRecordClass.SequenceGffDbxrefs	http://edamontology.org/topic_3345	Data identity and mapping	SequenceRecordClasses.SequenceRecordClass	table	SequenceGffDbxrefs								
SequenceRecordClasses.SequenceRecordClass.source_id	http://edamontology.org/topic_3345	Data identity and mapping	SequenceRecordClasses.SequenceRecordClass	attribute	source_id							record-internal	download
SequenceRecordClasses.SequenceRecordClass.primary_key	http://edamontology.org/topic_3345	Data identity and mapping	SequenceRecordClasses.SequenceRecordClass	attribute	primary_key						results	record-internal	
SequenceRecordClasses.SequenceRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	SequenceRecordClasses.SequenceRecordClass	attribute	record_overview						record-internal		
SequenceRecordClasses.SequenceRecordClass.overview	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	SequenceRecordClasses.SequenceRecordClass	attribute	overview								
SequenceRecordClasses.SequenceRecordClass.project_id	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	SequenceRecordClasses.SequenceRecordClass	attribute	project_id							record-internal	
SequenceRecordClasses.SequenceRecordClass.lc_project_id	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	SequenceRecordClasses.SequenceRecordClass	attribute	lc_project_id							record-internal	
SequenceRecordClasses.SequenceRecordClass.organism	http://edamontology.org/topic_0637	Taxonomy	SequenceRecordClasses.SequenceRecordClass	attribute	organism						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.Taxonomy	http://edamontology.org/topic_0637	Taxonomy	SequenceRecordClasses.SequenceRecordClass	table	Taxonomy							record	
SequenceRecordClasses.SequenceRecordClass.dnaContextUrl	http://edamontology.org/topic_0160	Sequence sites, features and motifs	SequenceRecordClasses.SequenceRecordClass	attribute	dnaContextUrl					1		record	
SequenceRecordClasses.SequenceRecordClass.jbrowseUrl	http://edamontology.org/topic_0160	Sequence sites, features and motifs	SequenceRecordClasses.SequenceRecordClass	attribute	jbrowseUrl					1		record-internal	
SequenceRecordClasses.SequenceRecordClass.JBrowse	http://edamontology.org/topic_0160	Sequence sites, features and motifs	SequenceRecordClasses.SequenceRecordClass	attribute	JBrowse					3	results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.sequence_retrieval	http://edamontology.org/topic_0160	Sequence sites, features and motifs	SequenceRecordClasses.SequenceRecordClass	attribute	sequence_retrieval					3	results	record	download
SequenceRecordClasses.SequenceRecordClass.download_link	http://edamontology.org/topic_0160	Sequence sites, features and motifs	SequenceRecordClasses.SequenceRecordClass	attribute	download_link 						results	record	download
SequenceRecordClasses.SequenceRecordClass.chromosome	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	SequenceRecordClasses.SequenceRecordClass	attribute	chromosome						results	record-internal	
SequenceRecordClasses.SequenceRecordClass.description	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	SequenceRecordClasses.SequenceRecordClass	attribute	description							record-internal	download
SequenceRecordClasses.SequenceRecordClass.a_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	SequenceRecordClasses.SequenceRecordClass	attribute	a_count						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.c_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	SequenceRecordClasses.SequenceRecordClass	attribute	c_count						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.g_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	SequenceRecordClasses.SequenceRecordClass	attribute	g_count						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.t_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	SequenceRecordClasses.SequenceRecordClass	attribute	t_count						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.other_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	SequenceRecordClasses.SequenceRecordClass	attribute	other_count						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.formatted_length	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	SequenceRecordClasses.SequenceRecordClass	attribute	formatted_length						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.at_percent	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	SequenceRecordClasses.SequenceRecordClass	attribute	at_percent						results	record-internal	
SequenceRecordClasses.SequenceRecordClass.organism_full	http://edamontology.org/topic_0637	Taxonomy	SequenceRecordClasses.SequenceRecordClass	attribute	organism_full				gene			record-internal	
SequenceRecordClasses.SequenceRecordClass.chromosome_order_num	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	SequenceRecordClasses.SequenceRecordClass	attribute	chromosome_order_num						results	record-internal	
SequenceRecordClasses.SequenceRecordClass.formatted_organism	http://edamontology.org/topic_0637	Taxonomy	SequenceRecordClasses.SequenceRecordClass	attribute	formatted_organism							record-internal	download
SequenceRecordClasses.SequenceRecordClass.sequence_description	http://edamontology.org/topic_0219	Curation and Annotation	SequenceRecordClasses.SequenceRecordClass	attribute	sequence_description						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.genbank_accession	http://edamontology.org/topic_3345	Data identity and mapping	SequenceRecordClasses.SequenceRecordClass	attribute	genbank_accession								download
SequenceRecordClasses.SequenceRecordClass.sequence_type	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	SequenceRecordClasses.SequenceRecordClass	attribute	sequence_type						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.has_msa	http://edamontology.org/topic_0159	Sequence Comparison	SequenceRecordClasses.SequenceRecordClass	attribute	has_msa								download
SequenceRecordClasses.SequenceRecordClass.gene_count	http://edamontology.org/topic_0219	Curation and Annotation	SequenceRecordClasses.SequenceRecordClass	attribute	gene_count						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.description	http://edamontology.org/topic_0219	Curation and Annotation	SequenceRecordClasses.SequenceRecordClass	attribute	description						results	record-internal	download
SequenceRecordClasses.SequenceRecordClass.is_annotated	http://edamontology.org/topic_0219	Curation and Annotation	SequenceRecordClasses.SequenceRecordClass	attribute	is_annotated								download
SequenceRecordClasses.SequenceRecordClass.release_policy	http://edamontology.org/topic_3068	Literature and Reference	SequenceRecordClasses.SequenceRecordClass	attribute	release_policy							record-internal	
SequenceRecordClasses.SequenceRecordClass.attribution	http://edamontology.org/topic_3068	Literature and Reference	SequenceRecordClasses.SequenceRecordClass	attribute	attribution							record-internal	download
SequenceRecordClasses.SequenceRecordClass.user_comment_link_url	http://www.w3.org/2002/07/owl#Thing	thing	SequenceRecordClasses.SequenceRecordClass	attribute	user_comment_link_url							record-internal	
EstRecordClasses.EstRecordClass.ReferenceInfo	http://edamontology.org/topic_3068	Literature and Reference	EstRecordClasses.EstRecordClass	table	ReferenceInfo						results	record	download
EstRecordClasses.EstRecordClass.AlignmentInfo	http://edamontology.org/topic_0159	Sequence Comparison	EstRecordClasses.EstRecordClass	table	AlignmentInfo						results	record	download
EstRecordClasses.EstRecordClass.primary_key	http://edamontology.org/topic_3345	Data identity and mapping	EstRecordClasses.EstRecordClass	attribute	primary_key						results	record-internal	
EstRecordClasses.EstRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	EstRecordClasses.EstRecordClass	attribute	record_overview						record-internal		
EstRecordClasses.EstRecordClass.organism	http://edamontology.org/topic_0637	Taxonomy	EstRecordClasses.EstRecordClass	attribute	organism						results	record-internal	
EstRecordClasses.EstRecordClass.overview	http://edamontology.org/topic_0219	Curation and Annotation	EstRecordClasses.EstRecordClass	attribute	overview							record-internal	
EstRecordClasses.EstRecordClass.source_id	http://edamontology.org/topic_3345	Data identity and mapping	EstRecordClasses.EstRecordClass	attribute	source_id							record-internal	
EstRecordClasses.EstRecordClass.a_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	EstRecordClasses.EstRecordClass	attribute	a_count						results	record	download
EstRecordClasses.EstRecordClass.c_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	EstRecordClasses.EstRecordClass	attribute	c_count						results	record	download
EstRecordClasses.EstRecordClass.g_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	EstRecordClasses.EstRecordClass	attribute	g_count						results	record	download
EstRecordClasses.EstRecordClass.t_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	EstRecordClasses.EstRecordClass	attribute	t_count						results	record	download
EstRecordClasses.EstRecordClass.other_count	http://edamontology.org/topic_0157	Sequence composition, complexity and repeats	EstRecordClasses.EstRecordClass	attribute	other_count						results	record	download
EstRecordClasses.EstRecordClass.length	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	EstRecordClasses.EstRecordClass	attribute	length						results	record-internal	download
EstRecordClasses.EstRecordClass.dbest_name	http://edamontology.org/topic_0219	Curation and Annotation	EstRecordClasses.EstRecordClass	attribute	dbest_name						results	record-internal	download
EstRecordClasses.EstRecordClass.vector	http://edamontology.org/topic_0219	Curation and Annotation	EstRecordClasses.EstRecordClass	attribute	vector						results	record-internal	download
EstRecordClasses.EstRecordClass.stage	http://edamontology.org/topic_0219	Curation and Annotation	EstRecordClasses.EstRecordClass	attribute	stage						results	record-internal	download
EstRecordClasses.EstRecordClass.organism_text	http://edamontology.org/topic_0637	Taxonomy	EstRecordClasses.EstRecordClass	attribute	organism_text							record-internal	download
EstRecordClasses.EstRecordClass.formatted_organism	http://edamontology.org/topic_0637	Taxonomy	EstRecordClasses.EstRecordClass	attribute	formatted_organism							record-internal	
EstRecordClasses.EstRecordClass.ncbi_tax_id	http://edamontology.org/topic_0637	Taxonomy	EstRecordClasses.EstRecordClass	attribute	ncbi_tax_id							record-internal	download
EstRecordClasses.EstRecordClass.sequence	http://edamontology.org/data_2977	Nucleic Acid Sequence	EstRecordClasses.EstRecordClass	attribute	sequence							record	download
EstRecordClasses.EstRecordClass.sequence_length	http://edamontology.org/data_2977	Nucleic Acid Sequence	EstRecordClasses.EstRecordClass	attribute	sequence_length							record	download
JunctionRecordClasses.JunctionRecordClass.SampleInfo	http://edamontology.org/topic_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	table	SampleInfo						results	record	download
##JunctionRecordClasses.JunctionRecordClass.primary_key	http://edamontology.org/topic_3345	Data identity and mapping	JunctionRecordClasses.JunctionRecordClass	attribute	primary_key						results	record-internal	
##JunctionRecordClasses.JunctionRecordClass.intron_feature_id	http://edamontology.org/data_3345	Data identity and mapping	JunctionRecordClasses.JunctionRecordClass	attribute	intron_feature_id							record-internal	download
JunctionRecordClasses.JunctionRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	JunctionRecordClasses.JunctionRecordClass	attribute	record_overview						record-internal		
JunctionRecordClasses.JunctionRecordClass.location	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	location							record	download
JunctionRecordClasses.JunctionRecordClass.sequence_source_id	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	sequence_source_id							record	download
JunctionRecordClasses.JunctionRecordClass.segment_start	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	segment_start							record	download
JunctionRecordClasses.JunctionRecordClass.segment_end	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	segment_end							record	download
JunctionRecordClasses.JunctionRecordClass.is_reversed	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	is_reversed							record	download
JunctionRecordClasses.JunctionRecordClass.total_unique	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	total_unique							record	download
JunctionRecordClasses.JunctionRecordClass.total_isrpm	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	total_isrpm							record	download
JunctionRecordClasses.JunctionRecordClass.gene_source_id	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	gene_source_id							record	download
JunctionRecordClasses.JunctionRecordClass.annotated_intron	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	annotated_intron							record	download
JunctionRecordClasses.JunctionRecordClass.percent_max	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute								record	download
##JunctionRecordClasses.JunctionRecordClass.#	http://edamontology.org/data_3308	Transcriptomics	JunctionRecordClasses.JunctionRecordClass	attribute	#							record	download
LongReadTranscriptRecordClasses.LongReadTranscriptRecordClass.SampleInfo	http://edamontology.org/topic_0080	Gene Models	LongReadTranscriptRecordClasses.LongReadTranscriptRecordClass	table	SampleInfo						results	record	download
LongReadTranscriptRecordClasses.LongReadTranscriptRecordClass.record_overview	http://edamontology.org/topic_0080	Gene Models	LongReadTranscriptRecordClasses.LongReadTranscriptRecordClass	attribute	record_overview							record-internal	
PopsetRecordClasses.PopsetRecordClass.Reference	http://edamontology.org/topic_3068	Literature and Reference	PopsetRecordClasses.PopsetRecordClass	table	Reference						results	record	download
PopsetRecordClasses.PopsetRecordClass.GeneOverlap	http://edamontology.org/topic_0159	Sequence Comparison	PopsetRecordClasses.PopsetRecordClass	table	GeneOverlap						results	record	download
PopsetRecordClasses.PopsetRecordClass.PopsetComments	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	table	PopsetComments						results	record	download
PopsetRecordClasses.PopsetRecordClass.organismTable	http://edamontology.org/topic_0637	Taxonomy	PopsetRecordClasses.PopsetRecordClass	table	organismTable						results		download
PopsetRecordClasses.PopsetRecordClass.descriptionTable	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	table	descriptionTable						results		download
PopsetRecordClasses.PopsetRecordClass.productTable	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	table	productTable						results		download
PopsetRecordClasses.PopsetRecordClass.strainTable	http://edamontology.org/topic_0637	Taxonomy	PopsetRecordClasses.PopsetRecordClass	table	strainTable						results		download
PopsetRecordClasses.PopsetRecordClass.hostTable	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	table	hostTable						results		download
PopsetRecordClasses.PopsetRecordClass.noteTable	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	table	noteTable						results		download
PopsetRecordClasses.PopsetRecordClass.isolation_sourceTable	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	table	isolation_sourceTable						results		download
PopsetRecordClasses.PopsetRecordClass.geographic_locationTable	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	table	geographic_locationTable						results		download
PopsetRecordClasses.PopsetRecordClass.primary_key	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	primary_key						results	record-internal	
PopsetRecordClasses.PopsetRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	record_overview						record-internal		
PopsetRecordClasses.PopsetRecordClass.source_id	http://edamontology.org/topic_3345	Data identity and mapping	PopsetRecordClasses.PopsetRecordClass	attribute	source_id								download
PopsetRecordClasses.PopsetRecordClass.organism	http://edamontology.org/topic_0637	Taxonomy	PopsetRecordClasses.PopsetRecordClass	attribute	organism						results	record-internal	download
PopsetRecordClasses.PopsetRecordClass.strain	http://edamontology.org/topic_0637	Taxonomy	PopsetRecordClasses.PopsetRecordClass	attribute	strain						results	record-internal	download
PopsetRecordClasses.PopsetRecordClass.specific_host	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	specific_host					1	results	record-internal	download
PopsetRecordClasses.PopsetRecordClass.curated_isolation_source	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	curated_isolation_source					5	results	record-internal	download
PopsetRecordClasses.PopsetRecordClass.isolation_source	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	isolation_source					4	results	record-internal	download
PopsetRecordClasses.PopsetRecordClass.geographic_location	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	geographic_location					2	results	record-internal	download
PopsetRecordClasses.PopsetRecordClass.curated_geographic_location	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	curated_geographic_location					3	results	record-internal	download
PopsetRecordClasses.PopsetRecordClass.product	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	product					7	results	record-internal	download
PopsetRecordClasses.PopsetRecordClass.description	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	description					6	results	record-internal	download
PopsetRecordClasses.PopsetRecordClass.note	http://edamontology.org/topic_0219	Curation and Annotation	PopsetRecordClasses.PopsetRecordClass	attribute	note								download
PopsetRecordClasses.PopsetRecordClass.sequence	http://edamontology.org/data_2977	Nucleic Acid Sequence	PopsetRecordClasses.PopsetRecordClass	attribute	sequence							record	download
PopsetRecordClasses.PopsetRecordClass.sequence_length	http://edamontology.org/data_2977	Nucleic Acid Sequence	PopsetRecordClasses.PopsetRecordClass	attribute	sequence_length							record	download
PopsetRecordClasses.PopsetRecordClass.user_comment_link_url	http://www.w3.org/2002/07/owl#Thing	thing	PopsetRecordClasses.PopsetRecordClass	attribute	user_comment_link_url							record-internal	
OrfRecordClasses.OrfRecordClass.Locations	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	table	Locations						results	record-internal	download
OrfRecordClasses.OrfRecordClass.primary_key	http://edamontology.org/topic_3345	Data identity and mapping	OrfRecordClasses.OrfRecordClass	attribute	primary_key						results		
OrfRecordClasses.OrfRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	OrfRecordClasses.OrfRecordClass	attribute	record_overview						record-internal		
OrfRecordClasses.OrfRecordClass.organism	http://edamontology.org/topic_0637	Taxonomy	OrfRecordClasses.OrfRecordClass	attribute	organism						results		download
OrfRecordClasses.OrfRecordClass.orf_location_text	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	attribute	orf_location_text					2	results		
OrfRecordClasses.OrfRecordClass.overview	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrfRecordClasses.OrfRecordClass	attribute	overview								
OrfRecordClasses.OrfRecordClass.jbrowseTracks	http://edamontology.org/topic_0160	Sequence sites, features and motifs	OrfRecordClasses.OrfRecordClass	attribute	jbrowseTracks								
OrfRecordClasses.OrfRecordClass.source_id	http://edamontology.org/topic_3345	Data identity and mapping	OrfRecordClasses.OrfRecordClass	attribute	source_id								download
OrfRecordClasses.OrfRecordClass.nas_id	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	attribute	nas_id					1	results		download
OrfRecordClasses.OrfRecordClass.orf_start	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	attribute	orf_start								download
OrfRecordClasses.OrfRecordClass.orf_end	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	attribute	orf_end								download
OrfRecordClasses.OrfRecordClass.orf_start_text	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	attribute	orf_start_text					3	results		download
OrfRecordClasses.OrfRecordClass.orf_end_text	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	attribute	orf_end_text					4	results		download
OrfRecordClasses.OrfRecordClass.orf_strand	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	attribute	orf_strand					5	results		download
OrfRecordClasses.OrfRecordClass.orfGbrowseImageUrl	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	attribute	orfGbrowseImageUrl							record	
OrfRecordClasses.OrfRecordClass.jbrowseUrl	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	attribute	jbrowseUrl							record-internal	
SnpRecordClasses.SnpRecordClass.context_start	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	context_start							record-internal	
SnpRecordClasses.SnpRecordClass.context_end	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	context_end							record-internal	
SnpRecordClasses.SnpRecordClass.align_context_start	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	align_context_start							record-internal	
SnpRecordClasses.SnpRecordClass.align_context_end	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	align_context_end							record-internal	
SnpRecordClasses.SnpRecordClass.snps_alignment_form	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	snps_alignment_form							record	
SnpRecordClasses.SnpRecordClass.lc_project_id	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	lc_project_id							record-internal	
SnpRecordClasses.SnpRecordClass.snpGbrowseImageUrl	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	snpGbrowseImageUrl							record	
SnpRecordClasses.SnpRecordClass.jbrowseUrl	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	attribute	jbrowseUrl							record-internal	
SnpChipRecordClasses.SnpChipRecordClass.snpChipGbrowseImageUrl	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpChipRecordClasses.SnpChipRecordClass	attribute	snpChipGbrowseImageUrl							record	
SnpChipRecordClasses.SnpChipRecordClass.jbrowseUrl	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpChipRecordClasses.SnpChipRecordClass	attribute	jbrowseUrl							record-internal	
